Group ID,PMID,PMCID,DOI,Title,Authors,First Author,Journal/Book,Publication Year,Create Date,Source Files,Source Row Count,Is OA,OA URL,Download Source,PDF Path,File Size Bytes,SHA256,Page Count,PDF Title,PDF Author,PDF Subject,PDF Keywords,PDF Creator,PDF Producer
paper-0423,33611874,PMC7921574,10.4258/hir.2021.27.1.29,Incorporation of Korean Electronic Data Interchange Vocabulary into Observational Medical Outcomes Partnership Vocabulary,"Seong Y, You SC, Ostropolets A, Rho Y, Park J, Cho J, Dymshyts D, Reich CG, Heo Y, Park RW.",Seong Y,Healthc Inform Res,2021,2021/02/21,csv-omop-set.csv,1,yes,https://e-hir.org/upload/pdf/hir-2021-27-1-29.pdf,existing_file,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.4258_hir.2021.27.1.29__48fac879a7db.pdf,2075451,d1e508b46b211f200be060b627f924b521c9d411cbb9ed2a67fa2c3654c42784,10,,,,,Adobe InDesign 15.1 (Windows),Adobe PDF Library 15.0
paper-0425,39711680,PMC11661751,10.1097/AS9.0000000000000499,Mismatch Repair Status and Surgical Outcomes in Localized Colorectal Cancer: A Nationwide Cohort Study,"Justesen TF, Orhan A, Rosen AW, Gögenur M, Gögenur I.",Justesen TF,Ann Surg Open,2024,2024/12/23,csv-omop-set.csv,1,yes,https://pmc.ncbi.nlm.nih.gov/articles/PMC11661751/pdf/as9-5-e499.pdf,existing_file,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1097_as9.0000000000000499__57afaaeebb29.pdf,1058545,cc20a35ed1db0c4776a3742c332fc632d60f5440dbbb26cac86270cc03acbcd6,7,,,,,Adobe InDesign 15.1 (Windows),Adobe PDF Library 15.0
paper-0426,31645076,PMC6811349,10.1055/s-0039-1697598,Incrementally Transforming Electronic Medical Records into the Observational Medical Outcomes Partnership Common Data Model: A Multidimensional Quality Assurance Approach,"Lynch KE, Deppen SA, DuVall SL, Viernes B, Cao A, Park D, Hanchrow E, Hewa K, Greaves P, Matheny ME.",Lynch KE,Appl Clin Inform,2019,2019/10/24,csv-omop-set.csv,1,yes,http://www.thieme-connect.de/products/ejournals/pdf/10.1055/s-0039-1697598.pdf,oa_url,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1055_s-0039-1697598__3e8406599066.pdf,217991,3ceffcfef3a852b3386394e9c41bfb8f2776493132f73cc7f1c81d8536030aba,10,,,,,Arbortext Advanced Print Publisher 11.0.2924/W Unicode,Acrobat Distiller 7.0 (Windows); modified using iText® 5.5.13.3 ©2000-2022 iText Group NV (AGPL-version)
paper-0427,28903729,PMC5598056,10.1186/s12911-017-0532-3,"Dynamic-ETL: a hybrid approach for health data extraction, transformation and loading","Ong TC, Kahn MG, Kwan BM, Yamashita T, Brandt E, Hosokawa P, Uhrich C, Schilling LM.",Ong TC,BMC Med Inform Decis Mak,2017,2017/09/15,csv-omop-set.csv,1,yes,https://bmcmedinformdecismak.biomedcentral.com/track/pdf/10.1186/s12911-017-0532-3,existing_file,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1186_s12911-017-0532-3__3bdcd9bb4a89.pdf,1072681,fd4c7001bfc1171b974b1a5f65e61da9d8ca23627403d1ae9163c520baff4716,12,"Dynamic-ETL: a hybrid approach for health data extraction, transformation and loading",Toan C. Ong,"BMC Medical Informatics and Decision Making, 2017, doi:10.1186/s12911-017-0532-3","Electronic health records,Extraction,Transformation and loading,Distributed research networks,Data harmonization,Rule-based ETL",Arbortext Advanced Print Publisher 9.1.440/W Unicode,Acrobat Distiller 10.1.5 (Windows); modified using iText® 5.3.5 ©2000-2012 1T3XT BVBA (AGPL-version)
paper-0428,39962485,PMC11831849,10.1186/s12911-025-02913-z,De-identification of clinical notes with pseudo-labeling using regular expression rules and pre-trained BERT,"An J, Kim J, Sunwoo L, Baek H, Yoo S, Lee S.",An J,BMC Med Inform Decis Mak,2025,2025/02/18,csv-omop-set.csv,1,yes,https://bmcmedinformdecismak.biomedcentral.com/counter/pdf/10.1186/s12911-025-02913-z,existing_file,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1186_s12911-025-02913-z__ac5522c24a38.pdf,1573622,4345630d868b993cf9fec15750d2c968432586fd6d034ba9bd15e8eea78d61f7,10,De-identification of clinical notes with pseudo-labeling using regular expression rules and pre-trained BERT, Jiyong An ,"BMC Medical Informatics and Decision Making, https://doi.org/10.1186/s12911-025-02913-z",De-identification;Natural language processing;Clinical documentation and communications;Electronic health records and systems,Adobe InDesign 15.1 (Windows),Adobe PDF Library 15.0; modified using iText® 5.3.5 ©2000-2012 1T3XT BVBA (SPRINGER SBM; licensed version)
paper-0429,34773936,PMC8864106,10.4178/epih.e2021097,Real-world incidence of endopthalmitis after intravitreal anti-VEGF injections in Korea: findings from the Common Data Model in ophthalmology,"Mun Y, You SC, Lee DY, Kim S, Chung YR, Lee K, Song JH, Park YG, Park YH, Roh YJ, Woo SJ, Park KH, Park RW, Yoo S, Chang DJ, Park SJ.",Mun Y,Epidemiol Health,2021,2021/11/14,csv-omop-set.csv,1,yes,https://www.e-epih.org/upload/pdf/epih-43-e2021097.pdf,existing_file,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.4178_epih.e2021097__8c9c855f740e.pdf,295619,5afcb960201574962c0dc1505c05056533b8c85c57312594c3bb05e81a8145ee,8,,,,,Adobe InDesign CS6 (Windows),Adobe PDF Library 10.0.1
paper-0430,40698026,PMC12282983,10.1093/jamiaopen/ooaf052,Using the Observational Medical Outcomes Partnership Common Data Model for a multi-registry intensive care unit benchmarking federated analysis: lessons learned,"Rashan A, Püttmann DP, de Keizer NF, Dongelmans DA, Cornet R, Ranzani O, Waweru-Siika W, Smith M, Harris S, Beane A, Bakhshi-Raiez F; Collaboration for Research, Implementation and Training in Critical Care—Asia and Africa Investigators, and the Dutch National Intensive Care Registry.",Rashan A,JAMIA Open,2025,2025/07/23,csv-omop-set.csv,1,yes,https://pure.amsterdamumc.nl/ws/files/155958769/Using-the-observational-medical-outcomes-partnership-common-data-model-for-a-multi-registry-intensive-care-unit-benchmar.pdf,existing_file,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1093_jamiaopen_ooaf052__e25a4d34e769.pdf,1030435,fdb855b4282913fc898a5c20c104b054680737d197e22616b6b9098ee7d8dc49,13,Using the Observational Medical Outcomes Partnership Common Data Model for a multi-registry intensive care unit benchmarking federated analysis: lessons learned,,"Doi: 10.1093/jamiaopen/ooaf052 JAMIA Open, 8, 4, 2025 Publication Date: 17/07/2025 Abstract Objective Federated analysis is a method that allows data analysis to be performed on similar datasets without exchanging any data, thus facilitating international research collaboration while adhering to strict privacy laws. This study aimed to evaluate the feasibility of using federated analysis to benchmark mortality in 2 critical care quality registry databases converted to the Observational Medical Outcomes Partnership (OMOP) Common Data Model (CDM), describing challenges to and recommendations for performing federated analysis on data transformed to OMOP CDM.Materials and Methods To identify as many challenges as possible and to be able to complete the benchmarking phase, a 2-step approach was taken during implementation. The first step was a naive implementation to allow challenges to surface naturally; the second step was developing solutions for the encountered challenges. Expected patient mortality risk was calculated by applying the Acute Physiology and Chronic Health Evaluation II (APACHE II) model to data from OMOP CDM databases containing adult ICU encounters between July 1, 2019 and December 31, 2022. An analysis script was developed to calculate comparable, registry level standardized mortality ratios. Challenges were recorded and categorized into predefined categories: “data preparation,” “data analysis plan,” and “data interpretation.” Challenges specific to the OMOP CDM were further categorized using published steps from an existing generic harmonization process.Results A total of 7 challenges were identified, 4 of which were related to data preparation, 1 to data analysis, and 1 to data interpretation. Out of all 7 challenges, 4 stemmed from decisions made during the implementation of OMOP CDM. Several recommended solutions were distilled from the naive approach.Discussion Federated analysis facilitated by a CDM is a feasible option for critical care quality registries. However, future analysis is influenced by decisions made during the CDM implementation process. Thus, prior publication of data dictionaries and the use of metadata to communicate data handling and data source classification during CDM implementation will improve the efficiency and accuracy of subsequent analysis.",federated analysis; global health; data standardization; OMOP CDM; APACHE II; registries; critical care,Servigistics Arbortext Advanced Print Publisher 11.1.4667/W,PDFlib+PDI 9.0.7p3 (C++/Win32)
paper-0431,40146872,PMC12123247,10.2196/69004,Breaking Digital Health Barriers Through a Large Language Model-Based Tool for Automated Observational Medical Outcomes Partnership Mapping: Development and Validation Study,"Adams MCB, Perkins ML, Hudson C, Madhira V, Akbilgic O, Ma D, Hurley RW, Topaloglu U.",Adams MCB,J Med Internet Res,2025,2025/03/27,csv-omop-set.csv,1,yes,,existing_file,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.2196_69004__a87b78527e0a.pdf,429568,8407fcec62cdf7377129093d91eef768f30cad5beae20fca62f457f820522a09,5,,,,,Chromium,Skia/PDF m80
paper-0434,34142015,PMC8206403,10.1093/jamiaopen/ooab028,Comparative effectiveness of medical concept embedding for feature engineering in phenotyping,"Lee J, Liu C, Kim JH, Butler A, Shang N, Pang C, Natarajan K, Ryan P, Ta C, Weng C.",Lee J,JAMIA Open,2021,2021/06/18,csv-omop-set.csv,1,yes,https://europepmc.org/articles/PMC8206403?pdf=render,existing_file,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1093_jamiaopen_ooab028__dcd37f51a369.pdf,1118646,af5fef2ed17e445896bc498b406b3a5dba8e5ec2265e19081d43257dbd926040,12,OP-JAMO210028 1..12,,,,Arbortext Advanced Print Publisher 9.0.114/W,Adobe LiveCycle PDF Generator
paper-0435,33720842,PMC8058693,10.2196/25035,Characterizing the Anticancer Treatment Trajectory and Pattern in Patients Receiving Chemotherapy for Cancer Using Harmonized Observational Databases: Retrospective Study,"Jeon H, You SC, Kang SY, Seo SI, Warner JL, Belenkaya R, Park RW.",Jeon H,JMIR Med Inform,2021,2021/03/15,csv-omop-set.csv,1,yes,https://medinform.jmir.org/2021/4/e25035/PDF,oa_url,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.2196_25035__13f5740f2571.pdf,2178605,1aa2f4eceabca8360e540bb8d3595f9e379df17e731a9fd4d34e15223fd23035,16,Untitled,Unknown,,,XEP 3.8.4 Server Stamped,"XEP PDF Generator – RenderX, Inc."
paper-0437,41000461,PMC12458630,10.1136/bmjno-2025-001202,Density of routinely collected neurology data depends on patient visit type: an investigation using the observational medical outcomes partnership common data model,"Biggin F, White LM, Ashcroft Q, Howcroft T, Chandrabalan VV, Emsley H, Knight J.",Biggin F,BMJ Neurol Open,2025,2025/09/26,csv-omop-set.csv,1,yes,https://neurologyopen.bmj.com/content/7/2/e001202.full.pdf,existing_file,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1136_bmjno-2025-001202__a86f8980eaa2.pdf,1332287,30d11e12bf389a08751a52f78160dc7f995d1d27a7c584c04b47e69509306182,8,,,,,Adobe InDesign 15.1 (Windows),Adobe PDF Library 15.0
paper-0438,39810200,PMC11734467,10.1186/s12911-024-02815-6,FHIR PIT: a geospatial and spatiotemporal data integration pipeline to support subject-level clinical research,"Fecho K, Garcia JJ, Yi H, Roupe G, Krishnamurthy A.",Fecho K,BMC Med Inform Decis Mak,2025,2025/01/14,csv-omop-set.csv,1,yes,https://bmcmedinformdecismak.biomedcentral.com/counter/pdf/10.1186/s12911-024-02815-6,existing_file,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1186_s12911-024-02815-6__89c2c79c8c43.pdf,1278107,77df101b25c1dcd2bcc1bf14915c07d66c6d440c31132b49b5363a4ff6216bd7,11,FHIR PIT: a geospatial and spatiotemporal data integration pipeline to support subject-level clinical research, Karamarie Fecho ,"BMC Medical Informatics and Decision Making, https://doi.org/10.1186/s12911-024-02815-6",Asthma;Primary ciliary dyskinesia;HL7® FHIR®;Data integration;Environmental exposures;Airborne pollutant exposures;Socioeconomic exposures;Hospital visits,Adobe InDesign 15.1 (Windows),Adobe PDF Library 15.0; modified using iText® 5.3.5 ©2000-2012 1T3XT BVBA (SPRINGER SBM; licensed version)
paper-0439,33269356,PMC7709172,10.1101/2020.11.25.20229088,"Use of dialysis, tracheostomy, and extracorporeal membrane oxygenation among 842,928 patients hospitalized with COVID-19 in the United States","Burn E, Sena AG, Prats-Uribe A, Spotnitz M, DuVall S, Lynch KE, Matheny ME, Nyberg F, Ahmed WU, Alser O, Alghoul H, Alshammari T, Zhang L, Casajust P, Areia C, Shah K, Reich C, Blacketer C, Andryc A, Fortin S, Natarajan K, Gong M, Golozar A, Morales D, Rijnbeek P, Subbian V, Roel E, Recalde M, Lane JCE, Vizcaya D, Posada JD, Shah NH, Jonnagaddala J, Lai LYH, Avilés-Jurado FX, Hripcsak G, Suchard MA, Ranzani OT, Ryan P, Prieto-Alhambra D, Kostka K, Duarte-Salles T.",Burn E,medRxiv,2021,2020/12/03,csv-omop-set.csv,1,yes,https://www.medrxiv.org/content/medrxiv/early/2021/02/12/2020.11.25.20229088.full.pdf,existing_file,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1101_2020.11.25.20229088__f5b2de8b18cc.pdf,633997,6a57be704074df50f34da051a162dc1dc997141532ab852204424d7d24ed7037,13,"Use of dialysis, tracheostomy, and extracorporeal membrane oxygenation among 842,928 patients hospitalized with COVID-19 in the United States",Edward Arthur Orwin Burn,,,Microsoft® Word for Microsoft 365,Microsoft® Word for Microsoft 365
paper-0441,32477256,PMC7235379,10.3389/fneur.2020.00409,Characterization of Anti-seizure Medication Treatment Pathways in Pediatric Epilepsy Using the Electronic Health Record-Based Common Data Model,"Kim H, Yoo S, Jeon Y, Yi S, Kim S, Choi SA, Hwang H, Kim KJ.",Kim H,Front Neurol,2020,2020/06/02,csv-omop-set.csv,1,yes,https://www.frontiersin.org/articles/10.3389/fneur.2020.00409/pdf,existing_file,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.3389_fneur.2020.00409__a7f46ab59d54.pdf,1087503,72f24f7239e013b563d3be3a61aa23ba640e29f31d97103220c9a00d1c0d133d,10,Characterization of Anti-seizure Medication Treatment Pathways in Pediatric Epilepsy Using the Electronic Health Record-Based Common Data Model,Hee Hwang,The purpose of this pilot study was to analyze treatment pathways of pediatric epilepsy using the common data model (CDM) based on electronic health record (EHR) data.,"Common Data Model (CDM), treatment pathway, epilepsy, antiseizure medications, drug-resistant epilepsy",LaTeX with hyperref package + hypdvips,dvips + MiKTeX GPL Ghostscript  9.0
paper-0442,41775724,,10.1038/s41597-026-06950-9,FAIR data gaps and collaboration willingness among hemoglobinopathy research centers,"Tamana S, Yiangou K, Orphanou K, Chatzimatthaiou S, Kountouris P, Cremonesi F.",Tamana S,Sci Data,2026,2026/03/03,csv-omop-set.csv,1,yes,https://www.nature.com/articles/s41597-026-06950-9_reference.pdf,existing_file,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1038_s41597-026-06950-9__58007e65aa28.pdf,1167777,47e91ab1604ec688bfd4d6b015cfd43f912868322e3933903a6eb830dd97071e,35,,,,,,iText® Core 8.0.0 (AGPL version) ©2000-2023 Apryse Group NV; modified using iTextSharp™ 5.5.13.4 ©2000-2024 iText Group NV (AGPL-version)
paper-0443,33758877,PMC7987036,10.1101/2021.03.11.21253384,Automated Production of Research Data Marts from a Canonical Fast Healthcare Interoperability Resource (FHIR) Data Repository: Applications to COVID-19 Research,"Lenert LA, Ilatovskiy AV, Agnew J, Rudsill P, Jacobs J, Weatherston D, Deans K.",Lenert LA,medRxiv,2021,2021/03/24,csv-omop-set.csv,1,yes,https://www.medrxiv.org/content/medrxiv/early/2021/03/12/2021.03.11.21253384.full.pdf,oa_url,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1101_2021.03.11.21253384__64d02481bd07.pdf,185147,792e9951608eece613ef2f89572abfb021b4cd788c9059d7418165e60cedb927,14,Automated Production of Research Data Marts from a Canonical Fast Healthcare Interoperability Resource (FHIR) Data Repository: Applications to COVID-19 Research,Administrator,,,PScript5.dll Version 5.2.2,Acrobat Distiller 8.1.0 (Windows)
paper-0446,41169627,PMC12569454,10.1002/lrh2.70024,Streamlining electronic medical record data extraction and validation in digital hospitals: A systematic review to identify optimal approaches and methods,"Lim HC, Wong H, Philip R, Van Der Vegt A, Choo KR, Pole JD, Sullivan C.",Lim HC,Learn Health Syst,2025,2025/10/31,csv-omop-set.csv,1,yes,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/lrh2.70024,existing_file,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1002_lrh2.70024__40bc0efdc4e5.pdf,540698,e98f34fdc9ea94e3034a804ee10057e7c1c6b90dd2b9f383407195cf9cddb8b0,13,Streamlining Electronic Medical Record Data Extraction and Validation in Digital Hospitals: A Systematic Review to Identify Optimal Approaches and Methods,,,,Arbortext Advanced Print Publisher 9.1.520/W Unicode,Acrobat Distiller 25.0 (Windows)
paper-0447,41203731,PMC12594769,10.1038/s41598-025-25979-1,Evaluation of hybrid stroke quality indicators by integrating NIHSS and claims data for improved outcome prediction,"Datzmann T, Lang C, Tesch F, Spoden M, Dröge P, Ehm F, Schuler E, Krogias C, Günster C, Schmitt J, Gumbinger C, Barlinn J.",Datzmann T,Sci Rep,2025,2025/11/07,csv-omop-set.csv,1,yes,https://www.nature.com/articles/s41598-025-25979-1.pdf,existing_file,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1038_s41598-025-25979-1__aa1a4a09b786.pdf,1434658,3e4acb945cac0d9d8ff36d36ab4a22a5d656035002d81eceec0916d9a24e0f84,9,,,,,Adobe InDesign 18.3 (Windows),Adobe PDF Library 17.0; modified using iText® 5.5.13.4 ©2000-2024 iText Group NV (SPRINGER SBM; licensed version)
paper-0449,41005357,PMC12575070,10.1055/a-2710-4226,"Best Practices to Design, Plan, and Execute Large-Scale Federated Analyses-Key Learnings and Suggestions from a Study Comprising 52 Databases","Burkard T, Camprubi M, Prieto-Alhambra D, Rijnbeek P, Pineda-Moncusi M.",Burkard T,Appl Clin Inform,2025,2025/09/26,csv-omop-set.csv,1,yes,http://www.thieme-connect.de/products/ejournals/pdf/10.1055/a-2710-4226.pdf,existing_file,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1055_a-2710-4226__73c849a8e2c9.pdf,407949,bc40d7e7a570901fff3038aa84c5808086a896e7d2781846e1684b2e3e513fd5,11,,,,,Arbortext Advanced Print Publisher 11.0.2924/W Unicode-x64,Acrobat Distiller 9.0.0 (Windows); modified using iText® 5.5.13.4 ©2000-2024 iText Group NV (AGPL-version)
paper-0450,41409612,PMC12705395,10.3389/fendo.2025.1721570,Lipomas are associated with a higher prevalence of metabolic syndrome components: a multicenter cross-sectional study,"Berger O, Menashe S, Damti Geva S, Yakubov R, Ben Yehuda M, Peleg M, Talisman R.",Berger O,Front Endocrinol (Lausanne),2025,2025/12/18,csv-omop-set.csv,1,yes,https://public-pages-files-2025.frontiersin.org/journals/endocrinology/articles/10.3389/fendo.2025.1721570/pdf,existing_file,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.3389_fendo.2025.1721570__9a08a45bb03e.pdf,4256285,007492068ba835493f6cbfdef44a79dd1b6fb11ccd4d72e59b81efc5042460d4,9,Lipomas are associated with a higher prevalence of metabolic syndrome components: a multicenter cross-sectional study,Ori Berger,"Berger O, Menashe S, Damti Geva S, Yakubov R, Ben Yehuda M, Peleg M and Talisman R (2025) Lipomas are associated with a higher prevalence of metabolic syndrome components: a multicenter cross-sectional study. Front. Endocrinol. 16:1721570","lipoma, metabolic syndrome, obesity, epidemiology, diabetes mellitus, dyslipidemia, adipose tissue dysfunction",,
paper-0451,34057426,PMC8204238,10.2196/24940,Evaluation of the Privacy Risks of Personal Health Identifiers and Quasi-Identifiers in a Distributed Research Network: Development and Validation Study,"Oh S, Sung M, Rhee Y, Hong N, Park YR.",Oh S,JMIR Med Inform,2021,2021/05/31,csv-omop-set.csv,1,yes,https://medinform.jmir.org/2021/5/e24940/PDF,oa_url,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.2196_24940__122ff02161e7.pdf,965833,8af6b9236f3f708181485128d454196333fbbb3a1049281dbd6d3e11c46aff78,17,Untitled,Unknown,,,XEP 3.8.4 Server Stamped,"XEP PDF Generator – RenderX, Inc."
paper-0452,33783361,PMC8044740,10.2196/23983,A Framework (SOCRATex) for Hierarchical Annotation of Unstructured Electronic Health Records and Integration Into a Standardized Medical Database: Development and Usability Study,"Park J, You SC, Jeong E, Weng C, Park D, Roh J, Lee DY, Cheong JY, Choi JW, Kang M, Park RW.",Park J,JMIR Med Inform,2021,2021/03/30,csv-omop-set.csv,1,yes,https://medinform.jmir.org/2021/3/e23983/PDF,oa_url,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.2196_23983__2a2527461ab8.pdf,1761782,260e43c69770bef9d8136c23295034fb7c3b59ca9b822c3117701340c150b756,15,Untitled,Unknown,,,XEP 3.8.4 Server Stamped,"XEP PDF Generator – RenderX, Inc."
paper-0453,25887092,PMC4369827,10.1186/s12874-015-0001-6,The impact of standardizing the definition of visits on the consistency of multi-database observational health research,"Voss EA, Ma Q, Ryan PB.",Voss EA,BMC Med Res Methodol,2015,2015/04/19,csv-omop-set.csv,1,yes,https://bmcmedresmethodol.biomedcentral.com/counter/pdf/10.1186/s12874-015-0001-6,existing_file,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1186_s12874-015-0001-6__09e6fae12c03.pdf,1353915,519a73ea0a137b3bbe7419f2441d8a5b9b50e4d0460a380dea1725ca683b1c3f,10,The impact of standardizing the definition of visits on the consistency of multi-database observational health research,Erica A Voss," 2015, :. doi:10.1186/s12874-015-0001-6","Administrative claim database,Inpatient visit,Standardization",Arbortext Advanced Print Publisher 9.1.440/W Unicode,Acrobat Distiller 10.1.5 (Windows); modified using iText® 5.3.5 ©2000-2012 1T3XT BVBA (AGPL-version)
paper-0454,31956997,PMC7158210,10.1002/cpt.1785,Can We Rely on Results From IQVIA Medical Research Data UK Converted to the Observational Medical Outcome Partnership Common Data Model?: A Validation Study Based on Prescribing Codeine in Children,"Candore G, Hedenmalm K, Slattery J, Cave A, Kurz X, Arlett P.",Candore G,Clin Pharmacol Ther,2020,2020/01/21,csv-omop-set.csv,1,yes,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/cpt.1785,existing_file,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1002_cpt.1785__4490a10a1b77.pdf,505260,2cc7def2566c1044dd102bf940adfd5f4d4048f1ba2b3b63b8d88ace7c4e6b46,11,Can We Rely on Results From IQVIA Medical Research Data UK Converted to the Observational Medical Outcome Partnership Common Data Model?,,,,Adobe InDesign CC 2015 (Windows),Adobe PDF Library 15.0
paper-0455,40692699,PMC12277291,10.3389/froh.2025.1573355,Knowledge and attitudes about rare genetic diseases among practitioners of oral medicine/pathology in Brazil: a cross-sectional study,"Trezena S, Martelli DRB, Bonan PRF, Graner E, Sobrinho LMF, Alawi F, Coletta RD, Martelli-Júnior H.",Trezena S,Front Oral Health,2025,2025/07/22,csv-omop-set.csv,1,yes,https://www.frontiersin.org/journals/oral-health/articles/10.3389/froh.2025.1573355/pdf,existing_file,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.3389_froh.2025.1573355__04ed11554257.pdf,610118,a9864b9c60ff31923a67b5284719e388f142a561864ec0d7d3b4663b321aee89,8,Knowledge and attitudes about rare genetic diseases among practitioners of oral medicine/pathology in Brazil: a cross-sectional study,,"genetic diseases, inborn, rare diseases, syndrome, tooth abnormalities, oral medicine, oral pathology",genetic diseases; inborn; rare diseases; syndrome; tooth abnormalities; oral medicine; oral pathology,"Samuel Trezena, Daniella Reis Barbosa Martelli, Paulo Rogério Ferreti Bonan, Edgard Graner, Lívia Maria Ferreira Sobrinho, Faizan Alawi, Ricardo D. Coletta, Hercílio Martelli-Júnior",Acrobat Distiller 8.1.0 (Windows)
paper-0456,34185008,PMC8277320,10.2196/27591,"A National, Semantic-Driven, Three-Pillar Strategy to Enable Health Data Secondary Usage Interoperability for Research Within the Swiss Personalized Health Network: Methodological Study","Gaudet-Blavignac C, Raisaro JL, Touré V, Österle S, Crameri K, Lovis C.",Gaudet-Blavignac C,JMIR Med Inform,2021,2021/06/29,csv-omop-set.csv,1,yes,https://medinform.jmir.org/2021/6/e27591/PDF,oa_url,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.2196_27591__7a060032d5f4.pdf,326221,bb25435c13f9c5de0b008766a9d47b4a8c200be707267d57d1c40bedccddfbe2,10,Untitled,Unknown,,,XEP 3.8.4 Server Stamped,"XEP PDF Generator – RenderX, Inc."
paper-0459,34673922,PMC9153041,10.1182/bloodadvances.2021005902,ASH Research Collaborative: a real-world data infrastructure to support real-world evidence development and learning healthcare systems in hematology,"Wood WA, Marks P, Plovnick RM, Hewitt K, Neuberg DS, Walters S, Dolan BK, Tucker EA, Abrams CS, Thompson AA, Anderson KC, Kluetz P, Farrell A, Rivera D, Gertzog M, Pappas G.",Wood WA,Blood Adv,2021,2021/10/21,csv-omop-set.csv,1,yes,https://ashpublications.org/bloodadvances/article-pdf/5/23/5429/1851200/advancesadv2021005902.pdf,existing_file,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1182_bloodadvances.2021005902__cec5e84f0a6b.pdf,1184089,01c9d94f7bb03dd0b3468c64adcdeba94bf3db69d0de2acfccabf0b4a951b397,10,advancesADV2021005902.pdf,,,,PTC Arbortext Advanced Print Publisher 11.1.4012/W,Adobe LiveCycle PDF Generator
paper-0461,25670757,PMC4457111,10.1093/jamia/ocu023,"Feasibility and utility of applications of the common data model to multiple, disparate observational health databases","Voss EA, Makadia R, Matcho A, Ma Q, Knoll C, Schuemie M, DeFalco FJ, Londhe A, Zhu V, Ryan PB.",Voss EA,J Am Med Inform Assoc,2015,2015/02/12,csv-omop-set.csv,1,yes,https://academic.oup.com/jamia/article-pdf/22/3/553/34145431/ocu023.pdf,existing_file,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1093_jamia_ocu023__a645ab77a3e3.pdf,565114,18fa2e385a1924c2d139a0e0a1de0ca8bda2098d583017135291baf072535303,12,OP-JAMI140023 553..564,,,,Arbortext Advanced Print Publisher 9.1.406/W,Acrobat Distiller 8.0.0 (Windows)
paper-0463,32819037,PMC7438698,10.4258/hir.2020.26.3.193,Toolkit to Compute Time-Based Elixhauser Comorbidity Indices and Extension to Common Data Models,"Syed S, Baghal A, Prior F, Zozus M, Al-Shukri S, Syeda HB, Garza M, Begum S, Gates K, Syed M, Sexton KW.",Syed S,Healthc Inform Res,2020,2020/08/21,csv-omop-set.csv,1,yes,https://europepmc.org/articles/PMC7438698?pdf=render,existing_file,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.4258_hir.2020.26.3.193__fbae27cc3c56.pdf,250391,893196a4b02df8c8c7b9501bc5dc7a2060daea90f651245a7d52310e77e7c09b,8,,,,,Adobe InDesign 15.1 (Windows),Adobe PDF Library 15.0
