PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"30912749","Genomic Common Data Model for Seamless Interoperation of Biomedical Data in Clinical Practice: Retrospective Study","Shin SJ, You SC, Park YR, Roh J, Kim JH, Haam S, Reich CG, Blacketer C, Son DS, Oh S, Park RW.","J Med Internet Res. 2019 Mar 26;21(3):e13249. doi: 10.2196/13249.","Shin SJ","J Med Internet Res","2019","2019/03/27","PMC6454347","","10.2196/13249"
"35435957","Harmonizing units and values of quantitative data elements in a very large nationally pooled electronic health record (EHR) dataset","Bradwell KR, Wooldridge JT, Amor B, Bennett TD, Anand A, Bremer C, Yoo YJ, Qian Z, Johnson SG, Pfaff ER, Girvin AT, Manna A, Niehaus EA, Hong SS, Zhang XT, Zhu RL, Bissell M, Qureshi N, Saltz J, Haendel MA, Chute CG, Lehmann HP, Moffitt RA; N3C Consortium.","J Am Med Inform Assoc. 2022 Jun 14;29(7):1172-1182. doi: 10.1093/jamia/ocac054.","Bradwell KR","J Am Med Inform Assoc","2022","2022/04/18","PMC9196692","","10.1093/jamia/ocac054"
"38964369","KG-LIME: predicting individualized risk of adverse drug events for multiple sclerosis disease-modifying therapy","Patterson J, Tatonetti N.","J Am Med Inform Assoc. 2024 Aug 1;31(8):1693-1703. doi: 10.1093/jamia/ocae155.","Patterson J","J Am Med Inform Assoc","2024","2024/07/04","PMC11535856","","10.1093/jamia/ocae155"
"38412331","Towards global model generalizability: independent cross-site feature evaluation for patient-level risk prediction models using the OHDSI network","Naderalvojoud B, Curtin CM, Yanover C, El-Hay T, Choi B, Park RW, Tabuenca JG, Reeve MP, Falconer T, Humphreys K, Asch SM, Hernandez-Boussard T.","J Am Med Inform Assoc. 2024 Apr 19;31(5):1051-1061. doi: 10.1093/jamia/ocae028.","Naderalvojoud B","J Am Med Inform Assoc","2024","2024/02/27","PMC11031239","","10.1093/jamia/ocae028"
"30395248","Effect of vocabulary mapping for conditions on phenotype cohorts","Hripcsak G, Levine ME, Shang N, Ryan PB.","J Am Med Inform Assoc. 2018 Dec 1;25(12):1618-1625. doi: 10.1093/jamia/ocy124.","Hripcsak G","J Am Med Inform Assoc","2018","2018/11/06","PMC6289550","","10.1093/jamia/ocy124"
"36315520","Temporal Events Detector for Pregnancy Care (TED-PC): A rule-based algorithm to infer gestational age and delivery date from electronic health records of pregnant women with and without COVID-19","Lyu T, Liang C, Liu J, Campbell B, Hung P, Shih YW, Ghumman N, Li X; National COVID Cohort Collaborative Consortium.","PLoS One. 2022 Oct 31;17(10):e0276923. doi: 10.1371/journal.pone.0276923. eCollection 2022.","Lyu T","PLoS One","2022","2022/10/31","PMC9621451","","10.1371/journal.pone.0276923"
"37041475","Piloting an automated clinical trial eligibility surveillance and provider alert system based on artificial intelligence and standard data models","Meystre SM, Heider PM, Cates A, Bastian G, Pittman T, Gentilin S, Kelechi TJ.","BMC Med Res Methodol. 2023 Apr 11;23(1):88. doi: 10.1186/s12874-023-01916-6.","Meystre SM","BMC Med Res Methodol","2023","2023/04/11","PMC10088225","","10.1186/s12874-023-01916-6"
"32632237","Comparative safety and effectiveness of alendronate versus raloxifene in women with osteoporosis","Kim Y, Tian Y, Yang J, Huser V, Jin P, Lambert CG, Park H, You SC, Park RW, Rijnbeek PR, Van Zandt M, Reich C, Vashisht R, Wu Y, Duke J, Hripcsak G, Madigan D, Shah NH, Ryan PB, Schuemie MJ, Suchard MA.","Sci Rep. 2020 Jul 6;10(1):11115. doi: 10.1038/s41598-020-68037-8.","Kim Y","Sci Rep","2020","2020/07/08","PMC7338498","","10.1038/s41598-020-68037-8"
"39733180","Long-term use of proton pump inhibitors was associated with rapid progression to end stage kidney disease in a Korean nationwide study","Lee YJ, Kim J, Yu DH, Je NK, Rhee H.","Sci Rep. 2024 Dec 28;14(1):31477. doi: 10.1038/s41598-024-83321-7.","Lee YJ","Sci Rep","2024","2024/12/29","PMC11682415","","10.1038/s41598-024-83321-7"
"36696159","Assessment and Improvement of Drug Data Structuredness From Electronic Health Records: Algorithm Development and Validation","Reinecke I, Siebel J, Fuhrmann S, Fischer A, Sedlmayr M, Weidner J, Bathelt F.","JMIR Med Inform. 2023 Jan 25;11:e40312. doi: 10.2196/40312.","Reinecke I","JMIR Med Inform","2023","2023/01/25","PMC9909518","","10.2196/40312"
"37703800","Determining and assessing characteristics of data element names impacting the performance of annotation using Usagi","de Groot R, Püttmann DP, Fleuren LM, Thoral PJ, Elbers PWG, de Keizer NF, Cornet R; Dutch ICU Data Sharing Against COVID-19 Collaborators.","Int J Med Inform. 2023 Oct;178:105200. doi: 10.1016/j.ijmedinf.2023.105200. Epub 2023 Aug 29.","de Groot R","Int J Med Inform","2023","2023/09/13","","","10.1016/j.ijmedinf.2023.105200"
"26515501","Semantic processing of EHR data for clinical research","Sun H, Depraetere K, De Roo J, Mels G, De Vloed B, Twagirumukiza M, Colaert D.","J Biomed Inform. 2015 Dec;58:247-259. doi: 10.1016/j.jbi.2015.10.009. Epub 2015 Oct 26.","Sun H","J Biomed Inform","2015","2015/10/31","","","10.1016/j.jbi.2015.10.009"
"37627087","Mapping the Oncological Basis Dataset to the Standardized Vocabularies of a Common Data Model: A Feasibility Study","Carus J, Trübe L, Szczepanski P, Nürnberg S, Hees H, Bartels S, Nennecke A, Ückert F, Gundler C.","Cancers (Basel). 2023 Aug 11;15(16):4059. doi: 10.3390/cancers15164059.","Carus J","Cancers (Basel)","2023","2023/08/26","PMC10452256","","10.3390/cancers15164059"
"39251861","Limitations of NHIC claim code-based surveillance and the necessity of UDI implementation in Korea","Choi S, Kim JK, Lee J, Choi SJ, Lee YK.","Sci Rep. 2024 Sep 9;14(1):21014. doi: 10.1038/s41598-024-72063-1.","Choi S","Sci Rep","2024","2024/09/09","PMC11383859","","10.1038/s41598-024-72063-1"
"36324116","The sociodemographic characteristics and clinical features of the late-life depression patients: results from the Beijing Anding Hospital mental health big data platform","Wang X, Rao W, Chen X, Zhang X, Wang Z, Ma X, Zhang Q.","BMC Psychiatry. 2022 Nov 2;22(1):677. doi: 10.1186/s12888-022-04339-7.","Wang X","BMC Psychiatry","2022","2022/11/03","PMC9628045","","10.1186/s12888-022-04339-7"
"37190737","Standardized Database of 12-Lead Electrocardiograms with a Common Standard for the Promotion of Cardiovascular Research: KURIAS-ECG","Yoo H, Yum Y, Park SW, Lee JM, Jang M, Kim Y, Kim JH, Park HJ, Han KS, Park JH, Joo HJ.","Healthc Inform Res. 2023 Apr;29(2):132-144. doi: 10.4258/hir.2023.29.2.132. Epub 2023 Apr 30.","Yoo H","Healthc Inform Res","2023","2023/05/16","PMC10209728","","10.4258/hir.2023.29.2.132"
"34714250","Transforming Anesthesia Data Into the Observational Medical Outcomes Partnership Common Data Model: Development and Usability Study","Lamer A, Abou-Arab O, Bourgeois A, Parrot A, Popoff B, Beuscart JB, Tavernier B, Moussa MD.","J Med Internet Res. 2021 Oct 29;23(10):e29259. doi: 10.2196/29259.","Lamer A","J Med Internet Res","2021","2021/10/29","PMC8590192","","10.2196/29259"
"39797103","Impact of Uric Acid Levels on Mortality and Cardiovascular Outcomes in Relation to Kidney Function","Kwon YE, Ahn SY, Ko GJ, Kwon YJ, Kim JE.","J Clin Med. 2024 Dec 24;14(1):20. doi: 10.3390/jcm14010020.","Kwon YE","J Clin Med","2024","2025/01/11","PMC11721403","","10.3390/jcm14010020"
"38660421","Health data space nodes for privacy-preserving linkage of medical data to support collaborative secondary analyses","Baumgartner M, Kreiner K, Lauschensky A, Jammerbund B, Donsa K, Hayn D, Wiesmüller F, Demelius L, Modre-Osprian R, Neururer S, Slamanig G, Prantl S, Brunelli L, Pfeifer B, Pölzl G, Schreier G.","Front Med (Lausanne). 2024 Apr 10;11:1301660. doi: 10.3389/fmed.2024.1301660. eCollection 2024.","Baumgartner M","Front Med (Lausanne)","2024","2024/04/25","PMC11039786","","10.3389/fmed.2024.1301660"
"38968598","Electronic Health Record-Oriented Knowledge Graph System for Collaborative Clinical Decision Support Using Multicenter Fragmented Medical Data: Design and Application Study","Shang Y, Tian Y, Lyu K, Zhou T, Zhang P, Chen J, Li J.","J Med Internet Res. 2024 Jul 5;26:e54263. doi: 10.2196/54263.","Shang Y","J Med Internet Res","2024","2024/07/05","PMC11259764","","10.2196/54263"
"35390589","Development and validation of a management system and dataset quality assessment tool for the Radiology Common Data Model (R_CDM): A case study in liver disease","Kim TH, Noh S, Kim YR, Lee C, Kim JE, Jeong CW, Yoon KH.","Int J Med Inform. 2022 Jun;162:104759. doi: 10.1016/j.ijmedinf.2022.104759. Epub 2022 Apr 1.","Kim TH","Int J Med Inform","2022","2022/04/07","","","10.1016/j.ijmedinf.2022.104759"
"35253022","Leveraging Differential Privacy in Geospatial Analyses of Standardized Healthcare Data","Harris DR.","Proc IEEE Int Conf Big Data. 2020 Dec;2020:3119-3122. doi: 10.1109/bigdata50022.2020.9378390.","Harris DR","Proc IEEE Int Conf Big Data","2020","2022/03/07","PMC8896738","NIHMS1782925","10.1109/bigdata50022.2020.9378390"
"33782494","Transforming electronic health record polysomnographic data into the Observational Medical Outcome Partnership's Common Data Model: a pilot feasibility study","Kim JW, Kim S, Ryu B, Song W, Lee HY, Yoo S.","Sci Rep. 2021 Mar 29;11(1):7013. doi: 10.1038/s41598-021-86564-w.","Kim JW","Sci Rep","2021","2021/03/30","PMC8007756","","10.1038/s41598-021-86564-w"
"38433286","Incidence of mental health diagnoses during the COVID-19 pandemic: a multinational network study","Chai Y, Man KKC, Luo H, Torre CO, Wing YK, Hayes JF, Osborn DPJ, Chang WC, Lin X, Yin C, Chan EW, Lam ICH, Fortin S, Kern DM, Lee DY, Park RW, Jang JW, Li J, Seager S, Lau WCY, Wong ICK.","Epidemiol Psychiatr Sci. 2024 Mar 4;33:e9. doi: 10.1017/S2045796024000088.","Chai Y","Epidemiol Psychiatr Sci","2024","2024/03/03","PMC10940053","","10.1017/S2045796024000088"
"32864472","International electronic health record-derived COVID-19 clinical course profiles: the 4CE consortium","Brat GA, Weber GM, Gehlenborg N, Avillach P, Palmer NP, Chiovato L, Cimino J, Waitman LR, Omenn GS, Malovini A, Moore JH, Beaulieu-Jones BK, Tibollo V, Murphy SN, Yi SL, Keller MS, Bellazzi R, Hanauer DA, Serret-Larmande A, Gutierrez-Sacristan A, Holmes JJ, Bell DS, Mandl KD, Follett RW, Klann JG, Murad DA, Scudeller L, Bucalo M, Kirchoff K, Craig J, Obeid J, Jouhet V, Griffier R, Cossin S, Moal B, Patel LP, Bellasi A, Prokosch HU, Kraska D, Sliz P, Tan ALM, Ngiam KY, Zambelli A, Mowery DL, Schiver E, Devkota B, Bradford RL, Daniar M, Daniel C, Benoit V, Bey R, Paris N, Serre P, Orlova N, Dubiel J, Hilka M, Jannot AS, Breant S, Leblanc J, Griffon N, Burgun A, Bernaux M, Sandrin A, Salamanca E, Cormont S, Ganslandt T, Gradinger T, Champ J, Boeker M, Martel P, Esteve L, Gramfort A, Grisel O, Leprovost D, Moreau T, Varoquaux G, Vie JJ, Wassermann D, Mensch A, Caucheteux C, Haverkamp C, Lemaitre G, Bosari S, Krantz ID, South A, Cai T, Kohane IS.","NPJ Digit Med. 2020 Aug 19;3:109. doi: 10.1038/s41746-020-00308-0. eCollection 2020.","Brat GA","NPJ Digit Med","2020","2020/09/01","PMC7438496","","10.1038/s41746-020-00308-0"
"35275076","Patient-Level Fall Risk Prediction Using the Observational Medical Outcomes Partnership's Common Data Model: Pilot Feasibility Study","Jung H, Yoo S, Kim S, Heo E, Kim B, Lee HY, Hwang H.","JMIR Med Inform. 2022 Mar 11;10(3):e35104. doi: 10.2196/35104.","Jung H","JMIR Med Inform","2022","2022/03/11","PMC8957002","","10.2196/35104"
"41267854","The AIR·MS data platform for artificial intelligence in healthcare","Guerrero P, Ernebjerg M, Holst T, Weese D, DiBello H, Ibing S, Schmidt L, Ungaro R, Renard B, Lippert C, Alleva E, Quinn TD, Kovatch P, Antao EM, Heyneke E, Rasheed A, Kalabakov S, Arnrich B, Charney A, Wieler LH, Nadkarni G.","JAMIA Open. 2025 Nov 11;8(6):ooaf145. doi: 10.1093/jamiaopen/ooaf145. eCollection 2025 Dec.","Guerrero P","JAMIA Open","2025","2025/11/21","PMC12629540","","10.1093/jamiaopen/ooaf145"
"41847122","The impact of the Social Exposome in Cardiovascular Health and Disease","El Mekkaoui K, Mukherjee C, Santana C, Silva H, Quazi A, Balabhadruni M, Ballal A, Gavaskar S, Turqueza K, Molina L, Acevedo P, Moua K, Dawar O, Garcia F, Soroya MS, Zhang X, Amsterdam E, Chen CY, Sirish P, Izu L, Menezes R, Chiamvimonvat N, Filkov V, Cadeiras M, Liem DA.","J Precis Med (Amst). 2025 Oct;3:100015. doi: 10.1016/j.premed.2025.100015. Epub 2025 Aug 5.","El Mekkaoui K","J Precis Med (Amst)","2025","2026/03/18","PMC12990328","NIHMS2152847","10.1016/j.premed.2025.100015"
"31542521","Making work visible for electronic phenotype implementation: Lessons learned from the eMERGE network","Shang N, Liu C, Rasmussen LV, Ta CN, Caroll RJ, Benoit B, Lingren T, Dikilitas O, Mentch FD, Carrell DS, Wei WQ, Luo Y, Gainer VS, Kullo IJ, Pacheco JA, Hakonarson H, Walunas TL, Denny JC, Wiley K, Murphy SN, Hripcsak G, Weng C.","J Biomed Inform. 2019 Nov;99:103293. doi: 10.1016/j.jbi.2019.103293. Epub 2019 Sep 19.","Shang N","J Biomed Inform","2019","2019/09/23","PMC6894517","NIHMS1544840","10.1016/j.jbi.2019.103293"
"38166330","The Scottish Medical Imaging Archive: 57.3 Million Radiology Studies Linked to Their Medical Records","Baxter R, Nind T, Sutherland J, McAllister G, Hardy D, Hume A, MacLeod R, Caldwell J, Krueger S, Tramma L, Teviotdale R, Gillen K, Scobbie D, Baillie I, Brooks A, Prodan B, Kerr W, Sloan-Murphy D, Herrera JFR, van Beek EJR, Reel PS, Reel S, Mansouri-Benssassi E, Mudie R, Steele D, Doney A, Trucco E, Morris C, Wallace R, Morris A, Parsons M, Jefferson E.","Radiol Artif Intell. 2024 Jan;6(1):e220266. doi: 10.1148/ryai.220266.","Baxter R","Radiol Artif Intell","2024","2024/01/02","PMC10831519","","10.1148/ryai.220266"
"35786634","Methodological Issues in Using a Common Data Model of COVID-19 Vaccine Uptake and Important Adverse Events of Interest: Feasibility Study of Data and Connectivity COVID-19 Vaccines Pharmacovigilance in the United Kingdom","Delanerolle G, Williams R, Stipancic A, Byford R, Forbes A, Tsang RSM, Anand SN, Bradley D, Murphy S, Akbari A, Bedston S, Lyons RA, Owen R, Torabi F, Beggs J, Chuter A, Balharry D, Joy M, Sheikh A, Hobbs FDR, de Lusignan S.","JMIR Form Res. 2022 Aug 22;6(8):e37821. doi: 10.2196/37821.","Delanerolle G","JMIR Form Res","2022","2022/07/05","PMC9400842","","10.2196/37821"
"39228716","Reassessing the management of uncomplicated urinary tract infection: A retrospective analysis using machine learning causal inference","Jones NC, Shih MC, Healey E, Zhai CW, Advani SD, Smith-McLallen A, Sontag D, Kanjilal S.","medRxiv [Preprint]. 2024 Aug 19:2024.08.18.24312104. doi: 10.1101/2024.08.18.24312104.","Jones NC","medRxiv","2024","2024/09/04","PMC11370515","","10.1101/2024.08.18.24312104"
"36123617","iGlarLixi versus basal plus Rapid-Acting insulin in adults with type 2 diabetes advancing from basal insulin therapy: The SoliSimplify Real-World study","McCrimmon RJ, Cheng AYY, Galstyan G, Djaballah K, Li X, Coudert M, Frias JP.","Diabetes Obes Metab. 2023 Jan;25(1):68-77. doi: 10.1111/dom.14844. Epub 2022 Sep 19.","McCrimmon RJ","Diabetes Obes Metab","2023","2022/09/19","PMC10087837","","10.1111/dom.14844"
"37321588","Association between dyslipidemia and asthma in children: a systematic review and multicenter cohort study using a common data model","Lim JE, Kim HM, Kim JH, Baek HS, Han MY.","Clin Exp Pediatr. 2023 Aug;66(8):357-365. doi: 10.3345/cep.2023.00290. Epub 2023 Jun 14.","Lim JE","Clin Exp Pediatr","2023","2023/06/15","PMC10397992","","10.3345/cep.2023.00290"
"34930903","Predictors of diagnostic transition from major depressive disorder to bipolar disorder: a retrospective observational network study","Nestsiarovich A, Reps JM, Matheny ME, DuVall SL, Lynch KE, Beaton M, Jiang X, Spotnitz M, Pfohl SR, Shah NH, Torre CO, Reich CG, Lee DY, Son SJ, You SC, Park RW, Ryan PB, Lambert CG.","Transl Psychiatry. 2021 Dec 20;11(1):642. doi: 10.1038/s41398-021-01760-6.","Nestsiarovich A","Transl Psychiatry","2021","2021/12/21","PMC8688463","","10.1038/s41398-021-01760-6"
"37603402","Prescribing Patterns of Oral Antibiotics and Isotretinoin for Acne in a Colorado Hospital System: Retrospective Cohort Study","Adelman MJ, Sivesind TE, Weber I, Bosma G, Hochheimer C, Karimkhani C, Schilling LM, Barbieri JS, Dellavalle RP.","JMIR Dermatol. 2023 Aug 21;6:e42883. doi: 10.2196/42883.","Adelman MJ","JMIR Dermatol","2023","2023/08/21","PMC10477922","","10.2196/42883"
"40502243","A Generalized Tool to Assess Algorithmic Fairness in Disease Phenotype Definitions","Zelko JS, Manjourides J.","AMIA Jt Summits Transl Sci Proc. 2025 Jun 10;2025:624-633. eCollection 2025.","Zelko JS","AMIA Jt Summits Transl Sci Proc","2025","2025/06/12","PMC12150753","",""
"38996330","Integrating Clinical Data and Medical Imaging in Lung Cancer: Feasibility Study Using the Observational Medical Outcomes Partnership Common Data Model Extension","Ji H, Kim S, Sunwoo L, Jang S, Lee HY, Yoo S.","JMIR Med Inform. 2024 Jul 12;12:e59187. doi: 10.2196/59187.","Ji H","JMIR Med Inform","2024","2024/07/12","PMC11282389","","10.2196/59187"
"26958207","Clinical Predictive Modeling Development and Deployment through FHIR Web Services","Khalilia M, Choi M, Henderson A, Iyengar S, Braunstein M, Sun J.","AMIA Annu Symp Proc. 2015 Nov 5;2015:717-26. eCollection 2015.","Khalilia M","AMIA Annu Symp Proc","2015","2016/03/10","PMC4765683","",""
"26448797","Creating a Common Data Model for Comparative Effectiveness with the Observational Medical Outcomes Partnership","FitzHenry F, Resnic FS, Robbins SL, Denton J, Nookala L, Meeker D, Ohno-Machado L, Matheny ME.","Appl Clin Inform. 2015 Aug 26;6(3):536-47. doi: 10.4338/ACI-2014-12-CR-0121. eCollection 2015.","FitzHenry F","Appl Clin Inform","2015","2015/10/09","PMC4586341","","10.4338/ACI-2014-12-CR-0121"
"41022360","Definitions to data flow: Operationalizing MIABIS in HL7 FHIR","Tomášik R, Koňár Š, Eklund N, Engels C, Dudova Z, Kacová R, Hrstka R, Holub P.","J Biomed Inform. 2025 Nov;171:104919. doi: 10.1016/j.jbi.2025.104919. Epub 2025 Sep 27.","Tomášik R","J Biomed Inform","2025","2025/09/29","","","10.1016/j.jbi.2025.104919"
"38113207","From data strategy to implementation to advance cancer research and cancer care: A French comprehensive cancer center experience","Heudel P, Crochet H, Durand T, Zrounba P, Blay JY.","PLOS Digit Health. 2023 Dec 19;2(12):e0000415. doi: 10.1371/journal.pdig.0000415. eCollection 2023 Dec.","Heudel P","PLOS Digit Health","2023","2023/12/19","PMC10729983","","10.1371/journal.pdig.0000415"
"37087110","Clinical encounter heterogeneity and methods for resolving in networked EHR data: a study from N3C and RECOVER programs","Leese P, Anand A, Girvin A, Manna A, Patel S, Yoo YJ, Wong R, Haendel M, Chute CG, Bennett T, Hajagos J, Pfaff E, Moffitt R.","J Am Med Inform Assoc. 2023 May 19;30(6):1125-1136. doi: 10.1093/jamia/ocad057.","Leese P","J Am Med Inform Assoc","2023","2023/04/22","PMC10198518","","10.1093/jamia/ocad057"
"35631157","Opportunities of Digital Infrastructures for Disease Management-Exemplified on COVID-19-Related Change in Diagnosis Counts for Diabetes-Related Eye Diseases","Bathelt F, Reinecke I, Peng Y, Henke E, Weidner J, Bartos M, Gött R, Waltemath D, Engelmann K, Schwarz PE, Sedlmayr M.","Nutrients. 2022 May 11;14(10):2016. doi: 10.3390/nu14102016.","Bathelt F","Nutrients","2022","2022/05/28","PMC9147678","","10.3390/nu14102016"
"36555858","iADRGSE: A Graph-Embedding and Self-Attention Encoding for Identifying Adverse Drug Reaction in the Earlier Phase of Drug Development","Cheng X, Cheng M, Yu L, Xiao X.","Int J Mol Sci. 2022 Dec 19;23(24):16216. doi: 10.3390/ijms232416216.","Cheng X","Int J Mol Sci","2022","2022/12/23","PMC9786008","","10.3390/ijms232416216"
"38903818","Streamlining intersectoral provision of real-world health data: a service platform for improved clinical research and patient care","Hoffmann K, Nesterow I, Peng Y, Henke E, Barnett D, Klengel C, Gruhl M, Bartos M, Nüßler F, Gebler R, Grummt S, Seim A, Bathelt F, Reinecke I, Wolfien M, Weidner J, Sedlmayr M.","Front Med (Lausanne). 2024 Jun 5;11:1377209. doi: 10.3389/fmed.2024.1377209. eCollection 2024.","Hoffmann K","Front Med (Lausanne)","2024","2024/06/21","PMC11188485","","10.3389/fmed.2024.1377209"
"29888090","The Data Gap in the EHR for Clinical Research Eligibility Screening","Butler A, Wei W, Yuan C, Kang T, Si Y, Weng C.","AMIA Jt Summits Transl Sci Proc. 2018 May 18;2017:320-329. eCollection 2018.","Butler A","AMIA Jt Summits Transl Sci Proc","2018","2018/06/12","PMC5961795","",""
"36227638","Coronary Artery Computed Tomography Angiography for Preventing Cardio-Cerebrovascular Disease: Observational Cohort Study Using the Observational Health Data Sciences and Informatics' Common Data Model","Bae WK, Cho J, Kim S, Kim B, Baek H, Song W, Yoo S.","JMIR Med Inform. 2022 Oct 13;10(10):e41503. doi: 10.2196/41503.","Bae WK","JMIR Med Inform","2022","2022/10/13","PMC9614618","","10.2196/41503"
"30010902","Learning predictive models of drug side-effect relationships from distributed representations of literature-derived semantic predications","Mower J, Subramanian D, Cohen T.","J Am Med Inform Assoc. 2018 Oct 1;25(10):1339-1350. doi: 10.1093/jamia/ocy077.","Mower J","J Am Med Inform Assoc","2018","2018/07/17","PMC6454491","","10.1093/jamia/ocy077"
"38432534","Creating a computer assisted ICD coding system: Performance metric choice and use of the ICD hierarchy","Marcou Q, Berti-Equille L, Novelli N.","J Biomed Inform. 2024 Apr;152:104617. doi: 10.1016/j.jbi.2024.104617. Epub 2024 Mar 1.","Marcou Q","J Biomed Inform","2024","2024/03/03","","","10.1016/j.jbi.2024.104617"
"40603892","Jackalope Plus tool for post-coordination, ontology development, and precise mapping in observational health studies","Trofymenko M, Korchmar E, Kaduk D, Vikhrak M, Khilchevskyi B, Nesmiian T, Talapova P, Ved M, Ageeva I.","Sci Rep. 2025 Jul 2;15(1):23674. doi: 10.1038/s41598-025-04046-9.","Trofymenko M","Sci Rep","2025","2025/07/02","PMC12223214","","10.1038/s41598-025-04046-9"
"40791563","Mapping and Harmonization of CVX vaccine terms to the Vaccine Ontology","Pan Y, Manuel W, Abeysinghe R, Zheng J, Davydov A, Yang Q, Lin AY, Cui L, He YO.","bioRxiv [Preprint]. 2025 Jul 18:2025.07.15.664501. doi: 10.1101/2025.07.15.664501.","Pan Y","bioRxiv","2025","2025/08/12","PMC12338626","","10.1101/2025.07.15.664501"
"33993254","Automated production of research data marts from a canonical fast healthcare interoperability resource data repository: applications to COVID-19 research","Lenert LA, Ilatovskiy AV, Agnew J, Rudisill P, Jacobs J, Weatherston D, Deans KR Jr.","J Am Med Inform Assoc. 2021 Jul 30;28(8):1605-1611. doi: 10.1093/jamia/ocab108.","Lenert LA","J Am Med Inform Assoc","2021","2021/05/16","PMC8243354","","10.1093/jamia/ocab108"
"38690224","The Health Equity Explorer: An open-source resource for distributed health equity visualization and research across common data models","Adams WG, Gasman S, Beccia AL, Fuentes L.","J Clin Transl Sci. 2024 Apr 5;8(1):e72. doi: 10.1017/cts.2024.500. eCollection 2024.","Adams WG","J Clin Transl Sci","2024","2024/05/01","PMC11058576","","10.1017/cts.2024.500"
"28379377","EliIE: An open-source information extraction system for clinical trial eligibility criteria","Kang T, Zhang S, Tang Y, Hruby GW, Rusanov A, Elhadad N, Weng C.","J Am Med Inform Assoc. 2017 Nov 1;24(6):1062-1071. doi: 10.1093/jamia/ocx019.","Kang T","J Am Med Inform Assoc","2017","2017/04/06","PMC6259668","","10.1093/jamia/ocx019"
"38792452","Symptoms and Conditions in Children and Adults up to 90 Days after SARS-CoV-2 Infection: A Retrospective Observational Study Utilizing the Common Data Model","Han M, Chang T, Chun HR, Jo S, Jo Y, Yu DH, Yoo S, Cho SI.","J Clin Med. 2024 May 15;13(10):2911. doi: 10.3390/jcm13102911.","Han M","J Clin Med","2024","2024/05/25","PMC11122571","","10.3390/jcm13102911"
"33295294","Transformation of Pathology Reports Into the Common Data Model With Oncology Module: Use Case for Colon Cancer","Ryu B, Yoon E, Kim S, Lee S, Baek H, Yi S, Na HY, Kim JW, Baek RM, Hwang H, Yoo S.","J Med Internet Res. 2020 Dec 9;22(12):e18526. doi: 10.2196/18526.","Ryu B","J Med Internet Res","2020","2020/12/09","PMC7758167","","10.2196/18526"
"33342753","Renin-angiotensin system blockers and susceptibility to COVID-19: an international, open science, cohort analysis","Morales DR, Conover MM, You SC, Pratt N, Kostka K, Duarte-Salles T, Fernández-Bertolín S, Aragón M, DuVall SL, Lynch K, Falconer T, van Bochove K, Sung C, Matheny ME, Lambert CG, Nyberg F, Alshammari TM, Williams AE, Park RW, Weaver J, Sena AG, Schuemie MJ, Rijnbeek PR, Williams RD, Lane JCE, Prats-Uribe A, Zhang L, Areia C, Krumholz HM, Prieto-Alhambra D, Ryan PB, Hripcsak G, Suchard MA.","Lancet Digit Health. 2021 Feb;3(2):e98-e114. doi: 10.1016/S2589-7500(20)30289-2. Epub 2020 Dec 17.","Morales DR","Lancet Digit Health","2021","2020/12/21","PMC7834915","","10.1016/S2589-7500(20)30289-2"
"35345821","Unraveling COVID-19: A Large-Scale Characterization of 4.5 Million COVID-19 Cases Using CHARYBDIS","Kostka K, Duarte-Salles T, Prats-Uribe A, Sena AG, Pistillo A, Khalid S, Lai LYH, Golozar A, Alshammari TM, Dawoud DM, Nyberg F, Wilcox AB, Andryc A, Williams A, Ostropolets A, Areia C, Jung CY, Harle CA, Reich CG, Blacketer C, Morales DR, Dorr DA, Burn E, Roel E, Tan EH, Minty E, DeFalco F, de Maeztu G, Lipori G, Alghoul H, Zhu H, Thomas JA, Bian J, Park J, Martínez Roldán J, Posada JD, Banda JM, Horcajada JP, Kohler J, Shah K, Natarajan K, Lynch KE, Liu L, Schilling LM, Recalde M, Spotnitz M, Gong M, Matheny ME, Valveny N, Weiskopf NG, Shah N, Alser O, Casajust P, Park RW, Schuff R, Seager S, DuVall SL, You SC, Song S, Fernández-Bertolín S, Fortin S, Magoc T, Falconer T, Subbian V, Huser V, Ahmed WU, Carter W, Guan Y, Galvan Y, He X, Rijnbeek PR, Hripcsak G, Ryan PB, Suchard MA, Prieto-Alhambra D.","Clin Epidemiol. 2022 Mar 22;14:369-384. doi: 10.2147/CLEP.S323292. eCollection 2022.","Kostka K","Clin Epidemiol","2022","2022/03/29","PMC8957305","","10.2147/CLEP.S323292"
"40232773","Data Interoperability in Context: The Importance of Open-Source Implementations When Choosing Open Standards","Kapitan D, Heddema F, Dekker A, Sieswerda M, Verhoeff BJ, Berg M.","J Med Internet Res. 2025 Apr 15;27:e66616. doi: 10.2196/66616.","Kapitan D","J Med Internet Res","2025","2025/04/15","PMC12041819","","10.2196/66616"
"39398989","The impact of the COVID-19 pandemic on mental health care utilization among people living with HIV: A real-world data study","Pasha A, Qiao S, Zhang J, Cai R, He B, Yang X, Liang C, Weissman S, Li X.","medRxiv [Preprint]. 2024 Sep 27:2024.09.26.24314443. doi: 10.1101/2024.09.26.24314443.","Pasha A","medRxiv","2024","2024/10/14","PMC11469454","","10.1101/2024.09.26.24314443"
